connection_count,destination_server_reset_error_rate,destination_host_count,reset_error_rate,destination_different_server_rate,destination_server_syn_error_rate,destination_server_different_host_rate,server_syn_error_rate,destination_reset_error_rate,server_request_count,destination_host_server_count,destination_same_server_rate,different_server_rate,destination_same_source_port_rate,same_server_rate,fragment_errors,server_different_host_rate,protocol_udp,connection_status_RSTO,connection_status_RSTR,connection_status_S0,connection_status_S1,service_type_IRC,service_type_Z39_50,service_type_bgp,service_type_courier,service_type_ctf,service_type_daytime,service_type_discard,service_type_domain,service_type_eco_i,service_type_ecr_i,service_type_efs,service_type_exec,service_type_ftp_data,service_type_gopher,service_type_http_443,service_type_imap4,service_type_iso_tsap,service_type_klogin,service_type_ldap,service_type_link,service_type_login,service_type_mtp,service_type_name,service_type_netbios_ssn,service_type_netstat,service_type_nnsp,service_type_nntp,service_type_other,service_type_private,service_type_smtp,service_type_ssh,service_type_sunrpc,service_type_supdup,service_type_systat,service_type_telnet,service_type_urp_i,service_type_uucp,service_type_uucp_path,service_type_vmnet,class
1,0.98,25,1.0,0.0,0.0,0.12,0.0,1.0,2,248,1.0,0.0,0.04,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,198,0.0,0.01,0.0,0.0,0.0,0.0,10,135,0.68,0.0,0.68,1.0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,7,0.0,0.0,0.0,0.03,0.0,0.0,2,255,1.0,0.0,0.14,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
54,0.0,112,0.0,0.02,0.0,0.01,0.0,0.07,184,223,0.88,0.0,0.88,1.0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
73,0.0,213,0.0,0.01,0.0,0.01,0.0,0.07,223,196,0.81,0.0,0.73,1.0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
76,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,156,255,1.0,0.0,0.0,1.0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
15,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,9,14,0.05,0.13,0.05,0.4,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
3,0.0,184,0.0,0.02,0.0,0.0,0.0,0.0,9,138,0.75,0.0,0.07,1.0,0,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,74,0.0,0.05,0.0,0.18,0.0,0.0,1,11,0.03,1.0,0.01,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,222,0.0,0.02,0.0,0.0,0.0,0.0,1,13,0.06,1.0,0.0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
15,0.0,140,0.0,0.0,0.0,0.01,0.0,0.0,15,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.05,204,0.0,0.02,0.0,0.02,0.0,0.03,1,124,0.54,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
69,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,147,255,1.0,0.0,0.0,1.0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,54,0.0,0.0,0.0,0.03,0.0,0.0,1,255,1.0,0.0,0.02,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
6,0.0,29,0.0,0.0,0.0,0.05,0.0,0.0,6,255,1.0,0.0,0.03,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
10,0.78,30,0.0,0.0,0.0,0.21,0.0,0.1,17,231,1.0,0.0,0.03,1.0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
192,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,192,255,1.0,0.0,0.01,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
23,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,22,255,1.0,0.09,0.0,0.96,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.02,255,0.0,0.0,0.01,0.0,0.5,0.02,2,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.0,91,0.0,0.0,0.0,0.02,0.0,0.0,4,255,1.0,0.0,0.01,1.0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,2,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
20,0.0,62,0.0,0.0,0.0,0.05,0.0,0.0,20,255,1.0,0.0,0.02,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
11,0.0,156,0.0,0.0,0.0,0.02,0.0,0.0,12,255,1.0,0.0,0.01,1.0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.0,255,0.0,0.0,0.01,0.0,0.12,0.0,8,255,1.0,0.0,0.0,1.0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
4,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,1,139,0.55,0.5,0.0,0.25,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal
1,0.67,7,1.0,0.0,0.0,0.17,0.0,1.0,2,255,1.0,0.0,0.14,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,50,0.0,0.0,0.0,0.04,0.0,0.0,2,255,1.0,0.0,0.02,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,14,0.0,0.0,0.0,0.02,0.0,0.0,3,255,1.0,0.0,0.07,1.0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
10,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,15,255,1.0,0.0,0.0,1.0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.0,67,0.0,0.07,0.02,0.03,0.0,0.0,2,63,0.22,0.67,0.22,0.67,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
240,0.0,243,0.0,0.01,0.0,0.0,0.0,0.0,317,203,0.84,0.01,0.0,1.0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.0,247,0.0,0.6,0.0,0.0,0.0,0.0,1,1,0.0,0.67,0.96,0.33,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal
105,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,105,253,0.99,0.02,0.0,0.99,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
38,0.0,255,0.0,0.02,0.0,0.0,0.0,0.0,104,202,0.79,0.0,0.0,1.0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,202,0.0,0.0,0.0,0.01,0.0,0.0,1,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,129,0.0,0.03,0.0,0.04,0.0,0.02,2,48,0.29,0.0,0.29,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,82,0.0,0.06,0.0,0.0,0.0,0.0,1,6,0.07,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
4,0.0,211,0.0,0.03,0.0,0.04,0.0,0.0,3,54,0.19,0.5,0.19,0.75,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
10,0.0,10,0.0,0.0,0.0,0.02,0.0,0.0,10,255,1.0,0.0,0.1,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,1,21,0.08,1.0,0.1,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
12,0.0,164,0.0,0.0,0.0,0.02,0.0,0.0,12,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,37,0.0,0.0,0.0,0.01,0.0,0.0,4,255,1.0,0.0,0.03,1.0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.05,0.0,0.0,0.0,0.02,2,72,0.28,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
1,0.0,209,0.0,0.01,0.95,0.0,0.0,0.0,1,105,0.5,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
1,1.0,39,1.0,0.0,0.0,0.22,0.0,1.0,2,130,1.0,0.0,0.03,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
9,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,9,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
70,0.0,255,0.0,0.02,0.0,0.0,0.0,0.0,151,216,0.85,0.0,0.0,1.0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
10,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,10,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
10,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,10,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
137,0.0,255,0.0,0.02,0.0,0.0,0.0,0.0,203,222,0.87,0.01,0.0,0.99,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
4,0.0,12,0.0,0.17,0.0,0.0,0.0,0.0,4,10,0.83,0.0,0.83,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,77,0.0,0.08,0.0,0.05,0.0,0.0,1,37,0.34,0.0,0.34,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,33,0.0,0.12,0.0,0.02,0.0,0.0,1,101,0.67,0.0,0.03,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
1,0.0,59,0.0,0.05,0.0,0.01,0.0,0.0,3,168,0.85,0.0,0.02,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
2,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,4,248,0.97,0.0,0.01,1.0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
25,0.0,149,0.0,0.0,0.0,0.02,0.0,0.0,26,255,1.0,0.0,0.01,1.0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.0,0.01,0.0,1.0,0.0,1,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,13,0.0,0.0,0.0,0.02,0.0,0.0,12,255,1.0,0.0,0.08,1.0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,0.0,96,0.0,0.0,0.0,0.03,0.0,0.0,7,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
6,0.0,11,0.0,0.0,0.0,0.05,0.0,0.0,7,255,1.0,0.0,0.09,1.0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
17,0.0,42,0.0,0.0,0.0,0.04,0.0,0.0,17,255,1.0,0.0,0.02,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
89,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,90,254,1.0,0.0,0.0,1.0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
4,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,6,255,1.0,0.0,0.0,1.0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,1,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
23,0.01,255,0.0,0.0,0.0,0.0,0.0,0.01,23,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,10,252,0.99,0.0,0.07,1.0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
10,0.0,166,0.0,0.0,0.0,0.02,0.0,0.0,12,255,1.0,0.0,0.01,1.0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
11,0.0,45,0.0,0.0,0.0,0.01,0.0,0.0,21,255,1.0,0.0,0.02,1.0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,30,0.0,0.0,0.0,0.04,0.0,0.0,1,255,1.0,0.0,0.03,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,1,246,0.96,0.0,0.0,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
3,0.06,21,0.0,0.0,0.0,0.06,0.0,0.05,12,255,1.0,0.0,0.05,1.0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,5,0.0,0.8,0.0,0.0,0.0,0.0,2,2,0.4,0.0,0.4,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2,0.0,17,0.0,0.0,0.0,0.05,0.0,0.0,2,255,1.0,0.0,0.06,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
16,0.0,96,0.0,0.0,0.0,0.02,0.0,0.0,16,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.04,135,0.0,0.53,0.3,0.0,1.0,0.49,1,23,0.17,0.0,0.01,1.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
26,0.0,26,0.0,0.0,0.0,0.03,0.0,0.0,26,255,1.0,0.0,0.04,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,52,0.0,0.08,0.0,0.02,0.0,0.0,1,190,0.63,0.0,0.02,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
12,0.0,78,0.0,0.0,0.0,0.04,0.0,0.0,12,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
33,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,34,255,1.0,0.0,0.0,1.0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
4,0.0,255,0.0,0.54,0.0,0.0,0.0,0.0,2,2,0.01,0.5,0.74,0.5,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal
6,0.0,68,0.0,0.0,0.0,0.05,0.0,0.0,6,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
4,0.0,130,0.0,0.0,0.0,0.03,0.0,0.0,4,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,15,0.0,0.0,0.0,0.06,0.0,0.0,5,255,1.0,0.0,0.07,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
146,0.0,255,0.0,0.01,0.0,0.0,0.0,0.0,226,254,1.0,0.01,0.0,0.99,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
22,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,22,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
14,0.0,111,0.0,0.0,0.0,0.05,0.0,0.0,14,255,1.0,0.0,0.01,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
5,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,5,255,1.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
6,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,17,255,1.0,0.0,0.0,1.0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
