destination_different_server_rate,destination_server_reset_error_rate,different_server_rate,destination_host_count,reset_error_rate,destination_host_server_count,same_server_rate,server_syn_error_rate,destination_same_source_port_rate,destination_same_server_rate,fragment_errors,destination_reset_error_rate,destination_server_different_host_rate,server_different_host_rate,destination_server_syn_error_rate,server_request_count,connection_count,service_type_IRC,service_type_Z39_50,service_type_bgp,service_type_courier,service_type_ctf,service_type_daytime,service_type_discard,service_type_domain,service_type_eco_i,service_type_ecr_i,service_type_efs,service_type_exec,service_type_ftp_data,service_type_gopher,service_type_http_443,service_type_imap4,service_type_iso_tsap,service_type_klogin,service_type_ldap,service_type_link,service_type_login,service_type_mtp,service_type_name,service_type_netbios_ssn,service_type_netstat,service_type_nnsp,service_type_nntp,service_type_other,service_type_private,service_type_smtp,service_type_ssh,service_type_sunrpc,service_type_supdup,service_type_systat,service_type_telnet,service_type_urp_i,service_type_uucp,service_type_uucp_path,service_type_vmnet,connection_status_RSTO,connection_status_RSTR,connection_status_S0,connection_status_S1,protocol_udp,class
0.01,0.0,0.0,255,0.0,196,1.0,0.0,0.01,0.77,0,0.0,0.0,0.02,0.0,148,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.02,0.0,0.0,126,0.0,112,1.0,0.0,0.01,0.89,0,0.05,0.0,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.08,0.0,0.0,53,0.0,4,1.0,0.0,0.02,0.04,0,0.0,0.75,0.0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,72,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.04,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.05,0.0,0.0,94,0.0,89,1.0,0.0,0.01,0.48,0,0.0,0.02,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,233,1.0,0.0,0.0,0.91,0,0.0,0.0,0.0,0.0,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.02,0.0,0.0,255,0.0,37,1.0,0.0,0.0,0.15,0,0.8,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.16,0.0,0.0,32,0.0,63,1.0,0.0,0.03,0.34,0,0.06,0.03,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,19,0.0,255,1.0,0.0,0.05,1.0,0,0.0,0.04,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.08,0.0,137,0.0,255,1.0,0.4,0.01,1.0,0,0.12,0.04,0.0,0.01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,normal
0.0,0.0,0.0,62,0.0,172,1.0,0.0,0.02,1.0,0,0.0,0.03,0.0,0.0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,6,0.0,255,1.0,0.0,0.17,1.0,0,0.0,0.04,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.0,0.0,255,0.0,123,1.0,0.0,0.0,0.48,0,0.0,0.0,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,227,1.0,0.0,0.0,0.89,0,0.0,0.0,0.0,0.0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,3,0.0,255,1.0,0.0,0.33,1.0,0,0.0,0.02,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.01,255,0.0,254,0.99,0.0,0.0,1.0,0,0.0,0.0,0.01,0.0,224,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.02,0.0,0.0,107,0.0,127,1.0,0.0,0.01,0.96,0,0.0,0.02,1.0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,119,0.0,223,1.0,0.0,0.01,1.0,0,0.0,0.01,0.29,0.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.0,0.0,190,0.0,96,1.0,0.0,0.36,0.36,0,0.0,0.02,0.0,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,71,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.02,0.17,0.01,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,80,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.02,0.0,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,243,1.0,0.0,0.0,0.95,0,0.0,0.0,0.01,0.0,158,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.05,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.05,0.0,0.0,0.0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,52,0.0,255,1.0,0.0,0.02,1.0,0,0.0,0.02,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.04,0.0,0.0,111,0.0,70,1.0,0.0,0.01,0.63,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.05,0.0,0.0,255,0.0,67,1.0,0.0,0.0,0.26,0,0.02,0.0,1.0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.0,0.0,119,0.0,197,1.0,0.0,0.81,0.81,0,0.11,0.01,0.05,0.0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.02,0.0,0.0,244,0.0,120,1.0,0.0,0.49,0.49,0,0.0,0.0,0.0,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,242,1.0,0.0,0.01,0.95,0,0.0,0.0,0.01,0.0,156,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.0,0.02,0.0,173,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,211,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.02,0.08,0.0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,18,0.0,255,1.0,0.0,0.06,1.0,0,0.0,0.04,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,243,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.01,0.0,0.0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.07,0.0,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.01,0.0,13,0.0,255,1.0,0.0,0.08,1.0,0,0.0,0.04,0.0,0.02,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,203,1.0,0.0,0.0,0.8,0,0.0,0.0,0.0,0.0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,69,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.04,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,10,0.0,252,1.0,0.04,0.1,1.0,0,0.0,0.05,0.24,0.0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,21,0.0,255,1.0,0.0,0.05,1.0,0,0.0,0.04,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,14,0.0,255,1.0,0.0,0.07,1.0,0,0.0,0.05,0.2,0.0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.3,0.0,0.0,10,0.0,5,1.0,0.0,0.1,0.5,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,64,0.0,255,1.0,0.0,0.02,1.0,0,0.0,0.02,0.67,0.01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,33,0.0,255,1.0,0.0,0.03,1.0,0,0.0,0.03,0.0,0.0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.06,0.0,0.0,106,0.0,65,1.0,0.0,0.01,0.61,0,0.0,0.0,1.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,3,0.0,68,1.0,0.0,1.0,1.0,0,0.0,0.03,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.62,0.0,0.57,255,0.0,1,0.14,0.0,0.9,0.0,0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,73,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.02,0.0,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,2,0.0,255,1.0,0.33,0.5,1.0,0,0.0,0.04,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.06,0.0,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,88,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.03,0.0,0.0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,140,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.05,0.5,0.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,30,0.0,255,1.0,0.0,0.03,1.0,0,0.0,0.04,0.14,0.0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.06,0.0,0.0,32,0.0,104,1.0,0.0,0.59,0.59,0,0.0,0.02,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,210,1.0,0.0,0.82,0.82,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,27,0.0,255,1.0,0.0,0.04,1.0,0,0.0,0.02,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.01,255,0.0,250,1.0,0.0,0.0,0.98,0,0.0,0.0,0.0,0.0,240,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,134,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.01,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,113,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.03,0.57,0.0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.03,0.02,0.0,174,0.0,46,1.0,0.0,0.01,0.26,0,0.01,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.04,0.0,0.0,189,0.0,164,1.0,0.0,0.01,0.63,0,0.0,0.01,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,254,1.0,0.0,0.01,1.0,0,0.0,0.0,0.0,0.0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.0,0.01,0.0,222,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.01,0.0,0.5,255,0.0,142,0.25,0.0,0.56,0.56,0,0.0,0.0,0.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.6,0.0,0.75,48,0.0,1,0.25,0.0,0.85,0.02,0,0.0,0.0,0.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,58,0.0,255,1.0,0.0,0.02,1.0,0,0.0,0.04,0.09,0.0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.1,0.0,0.0,188,0.0,160,1.0,0.0,0.01,0.64,0,0.0,0.01,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.79,0.0,2,1.0,244,1.0,0.0,0.5,1.0,0,1.0,0.13,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,1.0,0.0,7,1.0,65,1.0,0.0,0.14,1.0,0,1.0,0.28,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.67,0.0,0.67,3,0.0,1,0.33,0.0,1.0,0.33,0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,66,0.0,255,1.0,0.0,0.02,1.0,0,0.0,0.02,0.3,0.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.07,0.0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.0,0.0,255,0.0,238,1.0,0.0,0.0,0.93,0,0.0,0.0,0.01,0.0,147,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,150,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.02,0.17,0.0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.65,0.0,0.0,138,0.0,1,1.0,0.0,0.96,0.01,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.01,0.02,0.0,255,0.0,253,1.0,0.0,0.0,0.99,0,0.02,0.0,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.0,0.0,203,0.0,138,1.0,0.0,0.0,0.68,0,0.0,0.0,0.04,0.0,85,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.01,0.0,80,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.01,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,250,1.0,0.0,0.01,0.98,0,0.0,0.0,0.5,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.22,0.8,1.0,9,0.0,5,0.5,1.0,0.11,0.56,0,0.44,0.0,0.0,0.2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
